tag,N,dt,n_steps,nprocs,kernel,scatter,reproject_bc,kmin,kmax,rhocmin,rhocmax,fi_level,fi_rank,fi_step,fi_target,fi_bit,target_on_boundary,E_floor_max,E_floor_final,E_fault_max,step_at_max,E_fault_int,E_fault_final,thr,iters_delta_max,mean_cg_iters_A,solve_ms_A,solve_ms_B,solve_ms_F,class,spread_at_max,spread_final,detect,d1_first,d2_first,d3_first,d1_max_F,d2_max_F,d1_max_A,d2_max_A,detected_by,hybrid,hyb_block_err_max_A,hyb_block_err_max_F,d4_first_F
e,32,5.000e-04,40,1,fast,colored,0,0.129925,5.27301,1,1,1,0,4,17162,54,0,0.000000e+00,0.000000e+00,9.014640e-06,5,2.881110e-08,7.531729e-08,1.000e-13,0,16.48,1099.732,1130.602,1095.386,persistent,0.0225,0.6062,1,-1,-1,-1,1.210e-16,9.805e-09,1.276e-16,9.805e-09,none,0,0.000e+00,0.000e+00,-1
